MS SubClass,Overall Qual,Year Built,Year Remod/Add,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,Garage Yr Blt,Garage Cars,Garage Area,SalePrice,House Age,Remodel Age,Total SF,Total SF Plus Garage,Total Baths,Qual x SF,Exter Qual_Ord,Bsmt Qual_Ord,Heating QC_Ord,Kitchen Qual_Ord,Fireplace Qu_Ord,Functional_Ord,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__IDOTRR,Neighborhood__MeadowV,Neighborhood__NAmes,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__Other,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__SawyerW,Neighborhood__Somerst,Neighborhood__Timber,House Style__2Story,House Style__SFoyer,Bldg Type__2fmCon,Bldg Type__Duplex,Bldg Type__Twnhs,Bldg Type__TwnhsE,Sale Condition__Other,Sale Condition__Partial,Sale Type__New,Sale Type__Other,Sale Type__WD ,Garage Type__BuiltIn,Garage Type__Detchd,Garage Type__Other,Foundation__CBlock,Foundation__PConc,Foundation__Slab,Exterior 1st__CemntBd,Exterior 1st__HdBoard,Exterior 1st__MetalSd,Exterior 1st__Stucco,Exterior 1st__VinylSd,Exterior 1st__Wd Sdng,Exterior 1st__WdShing,Exterior 2nd__CmentBd,Exterior 2nd__HdBoard,Exterior 2nd__MetalSd,Exterior 2nd__Stucco,Exterior 2nd__VinylSd,Exterior 2nd__Wd Sdng,Exterior 2nd__Wd Shng,Roof Style__Hip,MS Zoning__Other,MS Zoning__RL,MS Zoning__RM,Lot Shape__IR2,Lot Shape__Reg,Lot Config__CulDSac,Lot Config__Inside,Condition 1__Feedr,Condition 1__Norm,Condition 1__PosN,Garage Finish_Ord,Garage Finish x Garage Area,Garage Finish x Garage Cars,Garage Finish x Garage Area x Garage Cars,Garage Cars x Garage Area,Qual x SF Plus Garage,Qual x SF Plus Garage + Garage Finish x Garage Area,SaleYear,SaleMonth,SaleQuarter,Age Bucket_Ord,BsmtFin Type 1__ALQ,BsmtFin Type 1__BLQ,BsmtFin Type 1__GLQ,BsmtFin Type 1__LwQ,BsmtFin Type 1__Rec,BsmtFin Type 1__Unf,Season Sold__Fall,Season Sold__Spring,Season Sold__Summer,Season Sold__Winter
20,8,2007,2007,1702.0,1702,1702,2,2007.0,3.0,844.0,275500,2,2,3404.0,4248.0,2.0,27232.0,4,4.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,1688.0,6.0,5064.0,2532.0,33984.0,35672.0,2009,3,1,4,0,0,1,0,0,0,0,1,0,0
20,8,2006,2006,1422.0,1432,1432,2,2006.0,2.0,492.0,245000,3,3,2854.0,3346.0,2.0,22832.0,4,5.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,3.0,1476.0,6.0,2952.0,984.0,26768.0,28244.0,2009,9,3,4,0,0,1,0,0,0,1,0,0,0
60,7,2005,2005,1113.0,1113,1971,2,2005.0,2.0,689.0,253000,4,4,3084.0,3773.0,2.5,21588.0,4,4.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,1378.0,4.0,2756.0,1378.0,26411.0,27789.0,2009,2,1,4,0,0,1,0,0,0,0,0,0,1
60,7,2009,2009,900.0,932,1852,2,2009.0,2.0,644.0,252678,0,0,2752.0,3396.0,2.5,19264.0,3,4.0,5,4,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,1288.0,4.0,2576.0,1288.0,23772.0,25060.0,2009,7,3,4,0,0,1,0,0,0,0,0,1,0
60,8,2008,2008,768.0,786,1590,2,2008.0,2.0,676.0,210000,1,1,2358.0,3034.0,2.5,18864.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,1352.0,4.0,2704.0,1352.0,24272.0,25624.0,2009,6,2,4,0,0,0,0,0,1,0,0,1,0
20,6,2009,2009,1218.0,1218,1218,2,2009.0,2.0,676.0,208300,0,0,2436.0,3112.0,2.0,14616.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3.0,2028.0,6.0,4056.0,1352.0,18672.0,20700.0,2009,9,3,4,0,0,1,0,0,0,1,0,0,0
20,7,2008,2009,1436.0,1436,1436,2,2008.0,2.0,529.0,225000,1,0,2872.0,3401.0,2.0,20104.0,4,5.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3.0,1587.0,6.0,3174.0,1058.0,23807.0,25394.0,2009,10,4,4,0,0,0,0,0,1,1,0,0,0
20,8,2009,2009,1300.0,1314,1314,2,2009.0,2.0,552.0,229456,0,0,2614.0,3166.0,2.0,20912.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,1104.0,4.0,2208.0,1104.0,25328.0,26432.0,2009,9,3,4,0,0,1,0,0,0,1,0,0,0
20,7,2008,2008,1402.0,1402,1402,2,2008.0,2.0,625.0,229800,1,1,2804.0,3429.0,2.0,19628.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,2.0,1250.0,4.0,2500.0,1250.0,24003.0,25253.0,2009,5,2,4,0,0,0,0,0,1,0,1,0,0
20,9,2007,2008,1530.0,1530,1530,2,2008.0,3.0,984.0,250000,2,1,3060.0,4044.0,2.0,27540.0,4,4.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.0,1968.0,6.0,5904.0,2952.0,36396.0,38364.0,2009,5,2,4,0,0,0,0,0,1,0,1,0,0
20,8,2006,2007,1372.0,1448,1448,2,2006.0,2.0,692.0,238500,3,2,2820.0,3512.0,2.0,22560.0,4,4.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,1384.0,4.0,2768.0,1384.0,28096.0,29480.0,2009,6,2,4,0,0,1,0,0,0,0,0,1,0
60,10,2008,2008,1017.0,1026,2007,2,2008.0,3.0,812.0,310000,1,1,3024.0,3836.0,2.5,30240.0,5,5.0,5,5,5.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,3.0,2436.0,9.0,7308.0,2436.0,38360.0,40796.0,2009,4,2,4,0,0,1,0,0,0,0,1,0,0
60,8,2006,2006,900.0,909,1795,2,2006.0,3.0,782.0,270000,3,3,2695.0,3477.0,2.5,21560.0,4,5.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,3.0,2346.0,9.0,7038.0,2346.0,27816.0,30162.0,2009,7,3,4,0,0,1,0,0,0,0,0,1,0
60,8,2005,2006,1082.0,1082,1953,2,2005.0,3.0,1043.0,252000,4,3,3035.0,4078.0,2.5,24280.0,4,4.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,2086.0,6.0,6258.0,3129.0,32624.0,34710.0,2009,5,2,4,0,0,0,0,0,1,0,1,0,0
60,7,2006,2007,1092.0,1112,1550,2,2007.0,2.0,438.0,241000,3,2,2642.0,3080.0,2.0,18494.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3.0,1314.0,6.0,2628.0,876.0,21560.0,22874.0,2009,10,4,4,0,0,1,0,0,0,1,0,0,0
20,8,2008,2009,1836.0,1836,1836,2,2009.0,2.0,517.0,264500,1,0,3672.0,4189.0,2.0,29376.0,4,4.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3.0,1551.0,6.0,3102.0,1034.0,33512.0,35063.0,2009,10,4,4,0,0,0,0,0,1,1,0,0,0
20,7,2006,2007,1652.0,1662,1662,2,2006.0,3.0,711.0,291000,3,2,3314.0,4025.0,2.0,23198.0,4,4.0,5,5,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,1422.0,6.0,4266.0,2133.0,28175.0,29597.0,2009,3,1,4,0,0,1,0,0,0,0,1,0,0
60,7,2003,2004,912.0,912,2094,2,2003.0,2.0,615.0,263000,6,5,3006.0,3621.0,2.5,21042.0,4,4.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,3.0,1845.0,6.0,3690.0,1230.0,25347.0,27192.0,2009,11,4,4,0,0,0,0,0,1,1,0,0,0
20,7,2004,2005,1221.0,1221,1221,2,2004.0,2.0,400.0,185000,5,4,2442.0,2842.0,2.0,17094.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,800.0,4.0,1600.0,800.0,19894.0,20694.0,2009,10,4,4,0,0,1,0,0,0,1,0,0,0
20,7,2003,2004,1553.0,1553,1553,2,2003.0,2.0,588.0,234500,6,5,3106.0,3694.0,2.0,21742.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2.0,1176.0,4.0,2352.0,1176.0,25858.0,27034.0,2009,8,3,4,0,0,1,0,0,0,0,0,1,0
60,7,2003,2003,812.0,812,1653,2,2003.0,2.0,628.0,209000,6,6,2465.0,3093.0,2.5,17255.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.0,1256.0,4.0,2512.0,1256.0,21651.0,22907.0,2009,3,1,4,0,0,1,0,0,0,0,1,0,0
20,7,2007,2007,1218.0,1218,1218,1,2007.0,2.0,576.0,159000,2,2,2436.0,3012.0,1.5,17052.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2.0,1152.0,4.0,2304.0,1152.0,21084.0,22236.0,2009,4,2,4,0,0,0,0,0,1,0,1,0,0
20,7,2006,2006,1141.0,1141,1141,1,2006.0,2.0,484.0,152000,3,3,2282.0,2766.0,1.5,15974.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,968.0,4.0,1936.0,968.0,19362.0,20330.0,2009,6,2,4,0,0,1,0,0,0,0,0,1,0
20,6,2004,2004,1158.0,1158,1158,1,2004.0,0.0,0.0,143500,5,5,2316.0,2316.0,1.5,13896.0,3,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,13896.0,13896.0,2009,8,3,4,0,0,0,0,0,1,0,0,1,0
60,7,2004,2004,835.0,871,1812,2,2004.0,2.0,478.0,193000,5,5,2647.0,3125.0,2.5,18529.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,956.0,4.0,1912.0,956.0,21875.0,22831.0,2009,1,1,4,0,0,0,0,0,1,0,0,0,1
20,8,2004,2004,1512.0,1512,1512,2,2004.0,3.0,845.0,203000,5,5,3024.0,3869.0,2.0,24192.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2.0,1690.0,6.0,5070.0,2535.0,30952.0,32642.0,2009,1,1,4,0,1,0,0,0,0,0,0,0,1
20,7,2003,2003,1176.0,1200,1200,2,2003.0,2.0,555.0,184900,6,6,2376.0,2931.0,2.0,16632.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,1110.0,4.0,2220.0,1110.0,20517.0,21627.0,2009,8,3,4,0,0,1,0,0,0,0,0,1,0
20,7,2004,2005,1114.0,1114,1114,1,2005.0,2.0,576.0,159000,5,4,2228.0,2804.0,1.5,15596.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0,576.0,2.0,1152.0,1152.0,19628.0,20204.0,2009,5,2,4,0,0,0,0,0,1,0,1,0,0
20,5,2004,2004,1114.0,1114,1114,1,2004.0,0.0,0.0,142000,5,5,2228.0,2228.0,1.5,11140.0,3,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,11140.0,11140.0,2009,8,3,4,0,0,0,0,0,1,0,0,1,0
20,5,2003,2004,1114.0,1114,1114,2,2004.0,2.0,576.0,153000,6,5,2228.0,2804.0,2.0,11140.0,3,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0,576.0,2.0,1152.0,1152.0,14020.0,14596.0,2009,6,2,4,0,0,1,0,0,0,0,0,1,0
20,7,2008,2009,1450.0,1450,1450,2,2008.0,3.0,788.0,224243,1,0,2900.0,3688.0,2.0,20300.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,1576.0,6.0,4728.0,2364.0,25816.0,27392.0,2009,2,1,4,0,0,0,0,0,1,0,0,0,1
60,7,1996,1997,913.0,913,2122,2,1997.0,2.0,559.0,220000,13,12,3035.0,3594.0,2.5,21245.0,4,4.0,5,4,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2.0,1118.0,4.0,2236.0,1118.0,25158.0,26276.0,2009,4,2,3,0,0,1,0,0,0,0,1,0,0
20,8,2005,2006,1844.0,1844,1844,2,2005.0,2.0,620.0,257000,4,3,3688.0,4308.0,2.0,29504.0,4,4.0,5,4,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,1860.0,6.0,3720.0,1240.0,34464.0,36324.0,2009,9,3,4,0,0,1,0,0,0,1,0,0,0
20,7,2001,2001,1454.0,1434,1434,2,2001.0,2.0,527.0,189000,8,8,2888.0,3415.0,2.0,20216.0,4,4.0,5,4,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2.0,1054.0,4.0,2108.0,1054.0,23905.0,24959.0,2009,4,2,4,0,0,1,0,0,0,0,1,0,0
60,6,1992,1992,816.0,833,1730,2,1992.0,2.0,528.0,171500,17,17,2546.0,3074.0,2.5,15276.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,1056.0,4.0,2112.0,1056.0,18444.0,19500.0,2009,11,4,3,0,0,1,0,0,0,1,0,0,0
160,6,1980,1980,626.0,626,1217,1,1980.0,1.0,288.0,120000,29,29,1843.0,2131.0,1.5,11058.0,3,4.0,3,3,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2.0,576.0,2.0,576.0,288.0,12786.0,13362.0,2009,4,2,3,0,0,0,0,0,1,0,1,0,0
120,6,1990,1991,1332.0,1332,1332,2,1990.0,2.0,542.0,145000,19,18,2664.0,3206.0,2.0,15984.0,4,4.0,4,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2.0,1084.0,4.0,2168.0,1084.0,19236.0,20320.0,2009,2,1,3,0,0,0,0,0,1,0,0,0,1
60,7,1994,1994,754.0,754,1540,2,1994.0,2.0,495.0,184000,15,15,2294.0,2789.0,2.5,16058.0,4,4.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2.0,990.0,4.0,1980.0,990.0,19523.0,20513.0,2009,10,4,3,0,0,0,1,0,0,1,0,0,0
60,6,1986,1986,676.0,698,1400,2,1986.0,2.0,465.0,162000,23,23,2076.0,2541.0,2.5,12456.0,3,4.0,3,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2.0,930.0,4.0,1860.0,930.0,15246.0,16176.0,2009,7,3,3,0,0,0,0,1,0,0,0,1,0
90,6,1981,1981,0.0,964,1882,2,1981.0,2.0,612.0,160000,28,28,1882.0,2494.0,2.0,11292.0,3,0.0,3,3,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1.0,612.0,2.0,1224.0,1224.0,14964.0,15576.0,2009,5,2,3,0,0,0,0,0,0,0,1,0,0
20,4,1950,1950,721.0,841,841,1,1950.0,1.0,294.0,82000,59,59,1562.0,1856.0,1.0,6248.0,2,3.0,4,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1.0,294.0,1.0,294.0,294.0,7424.0,7718.0,2009,9,3,2,0,0,0,0,0,1,1,0,0,0
45,6,1928,1950,784.0,784,784,1,1950.0,2.0,360.0,76000,81,59,1568.0,1928.0,1.0,9408.0,3,2.0,3,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1.0,360.0,2.0,720.0,720.0,11568.0,11928.0,2009,10,4,1,0,0,0,0,0,1,1,0,0,0
20,5,1962,1962,980.0,980,980,1,1969.0,2.0,400.0,110000,47,47,1960.0,2360.0,1.0,9800.0,3,3.0,4,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1.0,400.0,2.0,800.0,800.0,11800.0,12200.0,2009,11,4,2,0,0,0,1,0,0,1,0,0,0
20,5,1977,1977,980.0,980,980,1,1986.0,2.0,484.0,135000,32,32,1960.0,2444.0,1.0,9800.0,3,3.0,3,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1.0,484.0,2.0,968.0,968.0,12220.0,12704.0,2009,7,3,2,0,1,0,0,0,0,0,0,1,0
20,5,1961,1961,864.0,864,864,1,1982.0,2.0,732.0,141000,48,48,1728.0,2460.0,1.0,8640.0,3,3.0,5,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,732.0,2.0,1464.0,1464.0,12300.0,13032.0,2009,6,2,2,0,0,1,0,0,0,0,0,1,0
20,5,1961,1961,864.0,864,864,1,1961.0,1.0,440.0,122000,48,48,1728.0,2168.0,1.0,8640.0,3,3.0,3,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1.0,440.0,1.0,440.0,440.0,10840.0,11280.0,2009,7,3,2,0,1,0,0,0,0,0,0,1,0
20,5,1965,1965,1024.0,1020,1020,2,1965.0,1.0,288.0,124100,44,44,2044.0,2332.0,2.0,10220.0,3,3.0,4,3,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1.0,288.0,1.0,288.0,288.0,11660.0,11948.0,2009,5,2,2,0,0,0,0,1,0,0,1,0,0
20,5,1963,1995,912.0,912,912,1,1963.0,1.0,300.0,129000,46,14,1824.0,2124.0,1.0,9120.0,4,3.0,5,4,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,600.0,2.0,600.0,300.0,10620.0,11220.0,2009,10,4,2,1,0,0,0,0,0,1,0,0,0
20,5,1961,1983,864.0,1144,1144,1,1961.0,1.0,264.0,131400,48,26,2008.0,2272.0,1.0,10040.0,3,3.0,5,3,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2.0,528.0,2.0,528.0,264.0,11360.0,11888.0,2009,3,1,2,0,1,0,0,0,0,0,1,0,0
